,Unnamed: 0,links,rest_name,rest_location,rest_rating_aggr,rest_cuisine,rest_cuisine_2,rest_cuisine_3,rest_no_review,rest_price_cat,post1,post2,area,rest1,rest2
855,554,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12116864-Reviews-Ambassaden_Konsulatet-Copenhagen_Zealand.html,Ambassaden & Konsulatet,"Dag Hammarskjölds Allé 7, København 2100 Danmark",4.5,Fransk,Fisk og skaldyr,Dansk,47.0,2.5,"Dag Hammarskjölds Allé 7, København 2100",2100.0,København Ø,Fransk,Fransk
856,21,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13272674-Reviews-Hey_Darling-Copenhagen_Zealand.html,Hey Darling,"Øster Farimagsgade 24, København 2100 Danmark",5.0,Amerikansk,International,Europæisk,125.0,2.5,"Øster Farimagsgade 24, København 2100",2100.0,København Ø,Amerikansk,Amerikansk
857,1713,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12726919-Reviews-Yoburger-Copenhagen_Zealand.html,Yoburger,"Østerbrogade 64, København 2100 Danmark",3.5,Amerikansk,Fastfood],,20.0,2.5,"Østerbrogade 64, København 2100",2100.0,København Ø,Amerikansk,Amerikansk
858,569,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12131242-Reviews-Baryl-Copenhagen_Zealand.html,Cafe Baryl,"Århusgade 78, København 2100 Danmark",4.5,Café,Europæisk,Skandinavisk,39.0,2.5,"Århusgade 78, København 2100",2100.0,København Ø,Café,Café
859,429,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1888312-Reviews-FAMO_Metro-Copenhagen_Zealand.html,FAMO Metro,"Oster Sogade 114, København 2100 Danmark",4.0,Italiensk,Europæisk,Vegetarvenlig,138.0,2.5,"Oster Sogade 114, København 2100",2100.0,København Ø,Italiensk,Italiensk
860,1684,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3494454-Reviews-Restaurant_Hong_Cheng-Copenhagen_Zealand.html,Restaurant Hong Cheng,"Jagtvej 219, København 2100 Danmark",3.5,Kinesisk,Sushi,Asiatisk,27.0,1.0,"Jagtvej 219, København 2100",2100.0,København Ø,Kinesisk,Kinesisk
861,1666,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12945733-Reviews-Ostergro-Copenhagen_Zealand.html,Østergro,"Æbeløgade 4, København 2100 Danmark",4.5,Europæisk,Spisested,Dansk,7.0,2.5,"Æbeløgade 4, København 2100",2100.0,København Ø,Europæisk,Europæisk
862,31,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10153884-Reviews-Souls-Copenhagen_Zealand.html,Souls,"Melchiors Plads 3, København 2100 Danmark",4.5,Café,Europæisk,Sund,734.0,2.5,"Melchiors Plads 3, København 2100",2100.0,København Ø,Café,Café
863,795,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9832160-Reviews-La_Esquina-Copenhagen_Zealand.html,La Esquina,"Ryesgade 76, København 2100 Danmark",4.0,Europæisk,Spansk,Vegetarvenlig,41.0,2.5,"Ryesgade 76, København 2100",2100.0,København Ø,Europæisk,Europæisk
864,612,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11857839-Reviews-Det_simrer-Copenhagen_Zealand.html,Det simrer,"Melchiors Plads 3, København 2100 Danmark",4.5,Fransk,Europæisk,Dansk,52.0,2.5,"Melchiors Plads 3, København 2100",2100.0,København Ø,Fransk,Fransk
865,644,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10811036-Reviews-Honen_Aegget-Copenhagen_Zealand.html,Honen & Aegget,"Oester Farimagsgade 16A, København 2100 Danmark",4.5,Café,Europæisk,Skandinavisk,29.0,2.5,"Oester Farimagsgade 16A, København 2100",2100.0,København Ø,Café,Café
866,1604,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14098044-Reviews-Karma_Sushi_Trianglen-Copenhagen_Zealand.html,Karma Sushi - Trianglen,"Trianglen 4, København 2100 Danmark",3.5,Japansk,Fisk og skaldyr,Sushi,35.0,4.0,"Trianglen 4, København 2100",2100.0,København Ø,Japansk,Japansk
867,1584,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6730997-Reviews-Restaurant_Sejlklubben_Frem-Copenhagen_Zealand.html,Restaurant Sejlklubben Frem,"Strandvaenget 65, København 2100 Danmark",3.5,Europæisk,Dansk],,30.0,2.5,"Strandvaenget 65, København 2100",2100.0,København Ø,Europæisk,Europæisk
868,669,https://www.tripadvisor.dk/Restaurant_Review-g189541-d801028-Reviews-The_laundromat_cafe-Copenhagen_Zealand.html,the laundromat cafe,"Aarhusgade 38, København 2100 Danmark",3.5,Bar,Café,Europæisk,151.0,2.5,"Aarhusgade 38, København 2100",2100.0,København Ø,Bar,Bar
869,375,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12909929-Reviews-Terra-Copenhagen_Zealand.html,Terra Restaurant and Cocktail bar,"Ryesgade 65, København 2100 Danmark",4.5,Italiensk,Middelhavsområdet,Moderne,90.0,2.5,"Ryesgade 65, København 2100",2100.0,København Ø,Italiensk,Italiensk
870,373,https://www.tripadvisor.dk/Restaurant_Review-g189541-d808420-Reviews-B_india-Copenhagen_Zealand.html,B'india,"Blegdamsvej 130, København 2100 Danmark",4.5,Indisk,Vegetarvenlig,Veganske retter,188.0,2.5,"Blegdamsvej 130, København 2100",2100.0,København Ø,Indisk,Indisk
871,62,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6731592-Reviews-Restaurant_Under_Uret-Copenhagen_Zealand.html,Restaurant Under Uret - Frokost,"Øster Farimagsgade 4, København 2100 Danmark",4.5,Europæisk,Skandinavisk,Dansk,182.0,2.5,"Øster Farimagsgade 4, København 2100",2100.0,København Ø,Europæisk,Europæisk
872,345,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11596479-Reviews-Veve-Copenhagen_Zealand.html,Veve,"Dampfaergevej 7, København 2100 Danmark",4.5,Europæisk,Dansk,Vegetarvenlig,108.0,4.0,"Dampfaergevej 7, København 2100",2100.0,København Ø,Europæisk,Europæisk
873,1492,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2214161-Reviews-Il_Gusto_Giusto-Copenhagen_Zealand.html,Il Gusto Giusto,"Nordre Frihavnsgade 80, København 2100 Danmark",4.5,Pizza],,,8.0,0.0,"Nordre Frihavnsgade 80, København 2100",2100.0,København Ø,Pizza,Fastfood
874,238,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3600750-Reviews-Restaurant_CLOU-Copenhagen_Zealand.html,Restaurant CLOU,"Øster Farimagsgade 8, København 2100 Danmark",4.5,Fransk,Europæisk,Vegetarvenlig,138.0,4.0,"Øster Farimagsgade 8, København 2100",2100.0,København Ø,Fransk,Fransk
875,751,https://www.tripadvisor.dk/Restaurant_Review-g189541-d18716343-Reviews-O12_Coffee_Eatery-Copenhagen_Zealand.html,Ø12 - Coffee & Eatery,"Øster Farimagsgade 12, København 2100 Danmark",4.5,Café],,,19.0,2.5,"Øster Farimagsgade 12, København 2100",2100.0,København Ø,Café,Café
876,1460,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8603109-Reviews-Iki_Sushi_Ndr_Frihavnsgade-Copenhagen_Zealand.html,Iki Sushi Ndr. Frihavnsgade,"Nordre Frihavnsgade 52, København 2100 Danmark",4.0,Sushi,Vegetarvenlig],,37.0,2.5,"Nordre Frihavnsgade 52, København 2100",2100.0,København Ø,Sushi,Japansk
877,1456,https://www.tripadvisor.dk/Restaurant_Review-g189541-d798977-Reviews-Crazy_Chicken-Copenhagen_Zealand.html,Crazy Chicken,"Noerregade and Rosenvaenget, København 2100 Danmark",4.0,Middelhavsområdet],,,17.0,1.0,"Noerregade and Rosenvaenget, København 2100",2100.0,København Ø,Middelhavsområdet,Middelhavsområdet
878,621,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11698685-Reviews-Ristorante_L_imperatore-Copenhagen_Zealand.html,Ristorante L'Imperatore,"Olufsvej 2, København 2100 Danmark",4.0,Italiensk,Vegetarvenlig],,153.0,2.5,"Olufsvej 2, København 2100",2100.0,København Ø,Italiensk,Italiensk
879,1251,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11798840-Reviews-Cafe_Livingstone-Copenhagen_Zealand.html,Café Livingstone,"Sortedam Dossering 81, København 2100 Danmark",3.5,Café,Europæisk,Moderne,112.0,2.5,"Sortedam Dossering 81, København 2100",2100.0,København Ø,Café,Café
880,472,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7799359-Reviews-Hachi_Sushi-Copenhagen_Zealand.html,Hachi Sushi,"Rosenvængets Allé, København 2100 Danmark",5.0,Japansk,Vegetarvenlig,Veganske retter,45.0,2.5,"Rosenvængets Allé, København 2100",2100.0,København Ø,Japansk,Japansk
881,1129,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12415319-Reviews-Impronta-Copenhagen_Zealand.html,Impronta,"Østerbrogade 93, København 2100 Danmark",4.5,Café,Spansk,Delikatesseforretning,11.0,1.0,"Østerbrogade 93, København 2100",2100.0,København Ø,Café,Café
882,1005,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1015043-Reviews-Hos_Fischer-Copenhagen_Zealand.html,Hos Fischer,"Victor Borges Plads 12, København 2100 Danmark",3.5,Italiensk,Europæisk,Vegetarvenlig,155.0,2.5,"Victor Borges Plads 12, København 2100",2100.0,København Ø,Italiensk,Italiensk
883,1028,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1208893-Reviews-Restaurant_Romarin-Copenhagen_Zealand.html,Restaurant Romarin,"Ryesgade 90, København 2100 Danmark",4.0,Fransk,Europæisk],,52.0,2.5,"Ryesgade 90, København 2100",2100.0,København Ø,Fransk,Fransk
884,1139,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8709499-Reviews-Royal_cuisine-Copenhagen_Zealand.html,Royal cuisine,"Roennegade 1, København 2100 Danmark",4.0,Kinesisk,Fisk og skaldyr,Sushi,26.0,2.5,"Roennegade 1, København 2100",2100.0,København Ø,Kinesisk,Kinesisk
885,159,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4204245-Reviews-Restaurant_Tio_Marios-Copenhagen_Zealand.html,Restaurant Tio Marios,"Amerika Plads 4 Østerbro, København 2100 Danmark",4.5,Italiensk,Pizza,Europæisk,233.0,2.5,"Amerika Plads 4 Østerbro, København 2100",2100.0,København Ø,Italiensk,Italiensk
886,1086,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13426326-Reviews-Madklubben_Osterbro-Copenhagen_Zealand.html,Madklubben Østerbro,"Østerbrogade 59, København 2100 Danmark",3.5,Europæisk,Centraleuropæisk,Dansk,75.0,2.5,"Østerbrogade 59, København 2100",2100.0,København Ø,Europæisk,Europæisk
887,1235,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4298254-Reviews-Svane_Pub-Copenhagen_Zealand.html,Svane Pub,"Strandvejen 10, København 2100 Danmark",3.5,Europæisk,Dansk],,63.0,1.0,"Strandvejen 10, København 2100",2100.0,København Ø,Europæisk,Europæisk
888,1167,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13921368-Reviews-Durum_Bar_Ost-Copenhagen_Zealand.html,Durum Bar Øst,"Østerbrogade 90, København 2100 Danmark",4.5,Amerikansk],,,11.0,1.0,"Østerbrogade 90, København 2100",2100.0,København Ø,Amerikansk,Amerikansk
889,1115,https://www.tripadvisor.dk/Restaurant_Review-g189541-d711879-Reviews-Restaurant_Paustian-Copenhagen_Zealand.html,Restaurant Paustian,"Kalkbrænderilobskaj 2 2100 CHP Ø, København 2100 Danmark",4.0,Vegetarvenlig],,,85.0,4.0,"Kalkbrænderilobskaj 2 2100 CHP Ø, København 2100",2100.0,København Ø,Vegetarvenlig,Moderne
890,1010,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12515149-Reviews-Djuus_Copenhagen-Copenhagen_Zealand.html,Djuus Copenhagen,"Blegdamsvej 78, København 2100 Danmark",5.0,Europæisk,Dansk],,14.0,2.5,"Blegdamsvej 78, København 2100",2100.0,København Ø,Europæisk,Europæisk
891,1096,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15193576-Reviews-Ristorante_Zio_Nonna-Copenhagen_Zealand.html,Ristorante Zio & Nonna,"Oestbanegade 23, København 2100 Danmark",4.5,Italiensk,Pizza,Fisk og skaldyr,22.0,2.5,"Oestbanegade 23, København 2100",2100.0,København Ø,Italiensk,Italiensk
892,1140,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14801980-Reviews-LETZ_SUSHI_Store_Kongensgade-Copenhagen_Zealand.html,LETZ SUSHI Store Kongensgade,"Store Kongensgade 44, København 2150 Danmark",4.5,Japansk,Fisk og skaldyr,Sushi,11.0,2.5,"Store Kongensgade 44, København 2150",2150.0,Nordhavn,Japansk,Japansk
893,421,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13222804-Reviews-Restaurant_Silo-Copenhagen_Zealand.html,Restaurant Silo,"Helsinkigade 29, København 2150 Danmark",4.0,Europæisk,Skandinavisk,Dansk,194.0,2.5,"Helsinkigade 29, København 2150",2150.0,Nordhavn,Europæisk,Europæisk
894,1192,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12800399-Reviews-Just_A_winebar-Copenhagen_Zealand.html,just-A-winebar,"Murmanskgade 9, København 2150 Danmark",4.5,Bar,Spansk,Delikatesseforretning,22.0,2.5,"Murmanskgade 9, København 2150",2150.0,Nordhavn,Bar,Bar
895,1502,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17227781-Reviews-Buvette_Nordhavn-Copenhagen_Zealand.html,Buvette Nordhavn,"Goeteborg Plads 2, København 2150 Danmark",3.5,Fransk],,,18.0,2.5,"Goeteborg Plads 2, København 2150",2150.0,Nordhavn,Fransk,Fransk
896,1735,https://www.tripadvisor.dk/Restaurant_Review-g189541-d19922586-Reviews-Bar_Uno-Copenhagen_Zealand.html,Bar Uno,"Gøteborg Plads 5, København 2150 Danmark",4.5,Europæisk,Pub,Dansk,3.0,0.0,"Gøteborg Plads 5, København 2150",2150.0,Nordhavn,Europæisk,Europæisk
897,934,https://www.tripadvisor.dk/Restaurant_Review-g189541-d19117645-Reviews-Spanske_Fristelser_Nordhavn-Copenhagen_Zealand.html,Spanske Fristelser,"Sandkaj 19, København 2150 Danmark",5.0,Café,Middelhavsområdet,Spansk,11.0,2.5,"Sandkaj 19, København 2150",2150.0,Nordhavn,Café,Café
898,774,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1121947-Reviews-Harrys_Place-Copenhagen_Zealand.html,Harrys Place,"Nordre Fasanvej 269, København 2200 Danmark",4.5,Europæisk,Skandinavisk,Dansk,49.0,1.0,"Nordre Fasanvej 269, København 2200",2200.0,København N,Europæisk,Europæisk
899,1055,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8027090-Reviews-P2_by_Maleck-Copenhagen_Zealand.html,P2 by Maleck,"Birkegade 2, København 2200 Danmark",4.0,Europæisk,Spansk,Vinstue,32.0,2.5,"Birkegade 2, København 2200",2200.0,København N,Europæisk,Europæisk
900,1494,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11856762-Reviews-Asmara-Copenhagen_Zealand.html,Asmara,"Jagtvej 43, København 2200 Danmark",4.0,Vegetarvenlig],,,9.0,1.0,"Jagtvej 43, København 2200",2200.0,København N,Vegetarvenlig,Moderne
901,608,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2538191-Reviews-Nha_Trang-Copenhagen_Zealand.html,Nha Trang,"Jesper Brochmands Gade 11, København 2200 Danmark",4.5,Asiatisk,Vietnamesisk,Supper,100.0,2.5,"Jesper Brochmands Gade 11, København 2200",2200.0,København N,Asiatisk,Asiatisk
902,781,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12694956-Reviews-La_Fabrica-Copenhagen_Zealand.html,La Fabrica,"Rantzausgade 22 Nørrebro, København 2200 Danmark",4.0,Middelhavsområdet,Europæisk,Spansk,50.0,2.5,"Rantzausgade 22 Nørrebro, København 2200",2200.0,København N,Middelhavsområdet,Middelhavsområdet
903,1062,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8019133-Reviews-Plenum-Copenhagen_Zealand.html,Plenum,"Skt. Hans Torv 3, København 2200 Danmark",4.0,Café,Europæisk,Specialiteter fra Beijing,21.0,2.5,"Skt. Hans Torv 3, København 2200",2200.0,København N,Café,Café
904,610,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17227785-Reviews-Currybox-Copenhagen_Zealand.html,Currybox,"Noerrebrogade 46, København 2200 Danmark",5.0,Indisk,Asiatisk,Nepalesisk,19.0,2.5,"Noerrebrogade 46, København 2200",2200.0,København N,Indisk,Indisk
905,765,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7644247-Reviews-Tandoori_Masala-Copenhagen_Zealand.html,Tandoori Masala,"Noerrebrogade 35, København 2200 Danmark",4.0,Indisk,Mellemøstlig,Pakistansk,46.0,2.5,"Noerrebrogade 35, København 2200",2200.0,København N,Indisk,Indisk
906,1153,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6529058-Reviews-Cafe_Ristet_Rug-Copenhagen_Zealand.html,Cafe Ristet Rug,"Prinsesse Charlottes Gade 16, København 2200 Danmark",5.0,Fastfood,Europæisk,Sund,10.0,2.5,"Prinsesse Charlottes Gade 16, København 2200",2200.0,København N,Fastfood,Fastfood
907,410,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11851571-Reviews-Falafel_Factory-Copenhagen_Zealand.html,Falafel Factory,"Nørrebrogade 63, København 2200 Danmark",4.5,Libanesisk,Fastfood,Mellemøstlig,51.0,1.0,"Nørrebrogade 63, København 2200",2200.0,København N,Libanesisk,Mellemøstlig
908,1457,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8330511-Reviews-The_Mad_Hatter_Bubble_Tea_Emporium-Copenhagen_Zealand.html,The Mad Hatter Bubble Tea Emporium,"Skt. Hans Torv 3 Kobenhavn Denmark, København 2200 Danmark",4.0,Café],,,24.0,1.0,"Skt. Hans Torv 3 Kobenhavn Denmark, København 2200",2200.0,København N,Café,Café
909,83,https://www.tripadvisor.dk/Restaurant_Review-g189541-d758272-Reviews-Kiin_Kiin-Copenhagen_Zealand.html,Kiin Kiin,"Guldbergsgade 21, København 2200 Danmark",4.5,Asiatisk,Thai,Vegetarvenlig,825.0,4.0,"Guldbergsgade 21, København 2200",2200.0,København N,Asiatisk,Asiatisk
910,37,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10451770-Reviews-Ravnsborg_Kitchen_Bar-Copenhagen_Zealand.html,Ravnsborg Kitchen & Bar,"Ravnsborggade 1, København 2200 Danmark",4.5,Vegetarvenlig,Veganske retter,Glutenfri retter,506.0,2.5,"Ravnsborggade 1, København 2200",2200.0,København N,Vegetarvenlig,Moderne
911,1448,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15758449-Reviews-Tigermom-Copenhagen_Zealand.html,Tigermom,"Ryesgade 25, København 2200 Danmark",3.5,Asiatisk],,,41.0,2.5,"Ryesgade 25, København 2200",2200.0,København N,Asiatisk,Asiatisk
912,1648,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6627759-Reviews-Cafe_Castro-Copenhagen_Zealand.html,Cafe Castro,"Noerrebrogade 209, København 2200 Danmark",3.5,Bar,Europæisk,Pub,50.0,2.5,"Noerrebrogade 209, København 2200",2200.0,København N,Bar,Bar
913,755,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6949119-Reviews-Cafe_Auto-Copenhagen_Zealand.html,Cafe Auto,"Griffenfeldsgade 22, København 2200 Danmark",4.0,Bar,Café,Europæisk,69.0,2.5,"Griffenfeldsgade 22, København 2200",2200.0,København N,Bar,Bar
914,1048,https://www.tripadvisor.dk/Restaurant_Review-g189541-d803470-Reviews-The_a_la_menthe-Copenhagen_Zealand.html,The a la menthe,"Faelledvej 14, København 2200 Danmark",4.0,Marokkansk,Café,Middelhavsområdet,50.0,1.0,"Faelledvej 14, København 2200",2200.0,København N,Marokkansk,Afrikansk
915,798,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12876314-Reviews-Restaurant_Omar-Copenhagen_Zealand.html,Restaurant Omar,"Refnæsgade 32, København 2200 Danmark",4.0,Europæisk,Skandinavisk,Dansk,44.0,2.5,"Refnæsgade 32, København 2200",2200.0,København N,Europæisk,Europæisk
916,800,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12454142-Reviews-GONZO_Cafe-Copenhagen_Zealand.html,GONZO Café og Spisested,"Jægersborggade 32 København, København 2200 Danmark",4.5,Café,International,Europæisk,41.0,2.5,"Jægersborggade 32 København, København 2200",2200.0,København N,Café,Café
917,168,https://www.tripadvisor.dk/Restaurant_Review-g189541-d711875-Reviews-Norrebro_Bryghus-Copenhagen_Zealand.html,Norrebro Bryghus,"Ryesgade 3, København 2200 Danmark",4.0,Bar,Europæisk,Skandinavisk,608.0,2.5,"Ryesgade 3, København 2200",2200.0,København N,Bar,Bar
918,804,https://www.tripadvisor.dk/Restaurant_Review-g189541-d776276-Reviews-Ayuttaya-Copenhagen_Zealand.html,Ayuttaya,"Griffenfeldsgade 39A, København 2200 Danmark",4.0,Asiatisk,Thai,Vegetarvenlig,38.0,2.5,"Griffenfeldsgade 39A, København 2200",2200.0,København N,Asiatisk,Asiatisk
919,1024,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8007007-Reviews-Kind_of_Blue-Copenhagen_Zealand.html,Kind of Blue,"Ravnsborggade 17, København 2200 Danmark",4.0,Pub],,,27.0,2.5,"Ravnsborggade 17, København 2200",2200.0,København N,Pub,Bar
920,1417,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17659915-Reviews-Snack_Blues-Copenhagen_Zealand.html,Snack & Blues,"Guldbergsgade 7A, København 2200 Danmark",5.0,Amerikansk],,,5.0,1.0,"Guldbergsgade 7A, København 2200",2200.0,København N,Amerikansk,Amerikansk
921,1413,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9567805-Reviews-Mahalle_Cph-Copenhagen_Zealand.html,Mahalle Cph,"Birkegade 6, København 2200 Danmark",3.5,Libanesisk,Middelhavsområdet,Mellemøstlig,47.0,1.0,"Birkegade 6, København 2200",2200.0,København N,Libanesisk,Mellemøstlig
922,1411,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4419825-Reviews-Namaste_Nepal-Copenhagen_Zealand.html,Namaste Nepal,"Fredensgade 11 A, København 2200 Danmark",4.0,Indisk,Asiatisk,Nepalesisk,32.0,2.5,"Fredensgade 11 A, København 2200",2200.0,København N,Indisk,Indisk
923,1410,https://www.tripadvisor.dk/Restaurant_Review-g189541-d805351-Reviews-Sebastopol-Copenhagen_Zealand.html,Sebastopol,"Sct. Hans Torv, København 2200 Danmark",3.5,Fransk,Bar,Europæisk,121.0,2.5,"Sct. Hans Torv, København 2200",2200.0,København N,Fransk,Fransk
924,816,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11620697-Reviews-Forketta-Copenhagen_Zealand.html,Forketta,"Ryesgade 30B, København 2200 Danmark",4.5,Italiensk,Café,Fisk og skaldyr,36.0,2.5,"Ryesgade 30B, København 2200",2200.0,København N,Italiensk,Italiensk
925,1049,https://www.tripadvisor.dk/Restaurant_Review-g189541-d18338046-Reviews-Osteria_16-Copenhagen_Zealand.html,Osteria 16,"Ravnsborggade 14B, København 2200 Danmark",5.0,Italiensk],,,12.0,2.5,"Ravnsborggade 14B, København 2200",2200.0,København N,Italiensk,Italiensk
926,1639,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4608227-Reviews-Dupong-Copenhagen_Zealand.html,Dupong,"Griffenfeldsgade 52, København 2200 Danmark",4.0,Pub],,,16.0,0.0,"Griffenfeldsgade 52, København 2200",2200.0,København N,Pub,Bar
927,1475,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12557848-Reviews-Rays-Copenhagen_Zealand.html,Rays,"Faelledvej 14, København 2200 Danmark",5.0,Café,Sund],,6.0,1.0,"Faelledvej 14, København 2200",2200.0,København N,Café,Café
928,473,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2536043-Reviews-Manfreds-Copenhagen_Zealand.html,Manfreds,"Jægersborggade 40, København 2200 Danmark",3.5,Europæisk,Skandinavisk,Dansk,771.0,2.5,"Jægersborggade 40, København 2200",2200.0,København N,Europæisk,Europæisk
929,1519,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14902627-Reviews-Hotfodogs-Copenhagen_Zealand.html,Hotdogs & Beers,"Nørrebrogade 30, København 2200 Danmark",5.0,Amerikansk,Tysk,Ølpub,5.0,1.0,"Nørrebrogade 30, København 2200",2200.0,København N,Amerikansk,Amerikansk
930,1521,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15350308-Reviews-Frankies_Pizza_Norrebro-Copenhagen_Zealand.html,Frankies Pizza Nørrebro,"Sortedam Dossering 5, København 2200 Danmark",3.5,Italiensk,Pizza],,31.0,2.5,"Sortedam Dossering 5, København 2200",2200.0,København N,Italiensk,Italiensk
931,1528,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17409136-Reviews-Mahalle-Copenhagen_Zealand.html,Mahalle,"Noerrebrogade 51, København 2200 Danmark",4.0,Libanesisk,Middelhavsområdet,Arabisk,8.0,2.5,"Noerrebrogade 51, København 2200",2200.0,København N,Libanesisk,Mellemøstlig
932,1160,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13438093-Reviews-Brodrene_Grim-Copenhagen_Zealand.html,Brødrene Grim,"Nørrebrogade 56, København 2200 Danmark",5.0,Europæisk,Skandinavisk,Dansk,10.0,2.5,"Nørrebrogade 56, København 2200",2200.0,København N,Europæisk,Europæisk
933,358,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8279186-Reviews-Moeller_Coffee_Kitchen-Copenhagen_Zealand.html,Møller Kaffe & Køkken,"Nørrebrogade 160, København 2200 Danmark",4.0,Café,International,Europæisk,215.0,2.5,"Nørrebrogade 160, København 2200",2200.0,København N,Café,Café
934,1535,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10559391-Reviews-Thai_Me_Up-Copenhagen_Zealand.html,Thai Me Up,"Rantzausgade 8, København 2200 Danmark",4.0,Asiatisk,Thai],,20.0,1.0,"Rantzausgade 8, København 2200",2200.0,København N,Asiatisk,Asiatisk
935,364,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7191616-Reviews-Baest-Copenhagen_Zealand.html,Baest,"Guldbergsgade 29, København 2200 Danmark",4.0,Italiensk,Pizza,Europæisk,817.0,2.5,"Guldbergsgade 29, København 2200",2200.0,København N,Italiensk,Italiensk
936,1541,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12667923-Reviews-Bello_e_Buono-Copenhagen_Zealand.html,Bello e Buono,"Rantzausgade 10 Indre Nørrebro, København 2200 Danmark",5.0,Italiensk,Pizza,Fastfood,5.0,1.0,"Rantzausgade 10 Indre Nørrebro, København 2200",2200.0,København N,Italiensk,Italiensk
937,1169,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14948290-Reviews-Wulff_Konstali_Norrebro-Copenhagen_Zealand.html,Wulff & Konstali Nørrebro,"Sankt Hans Torv 30, København 2200 Danmark",4.0,Amerikansk,Café,Europæisk,21.0,2.5,"Sankt Hans Torv 30, København 2200",2200.0,København N,Amerikansk,Amerikansk
938,1591,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17409133-Reviews-Amazonia_Cocktails_and_Kitchen-Copenhagen_Zealand.html,Amazonia Cocktails and Kitchen,"Blaagaardsgade 4D, København 2200 Danmark",5.0,Caribisk,Latinamerikansk,Spansk,4.0,2.5,"Blaagaardsgade 4D, København 2200",2200.0,København N,Caribisk,Latinamerikansk
