,links,rest_name,rest_location,rest_rating,rest_cuisine,rest_cuisine_2,rest_cuisine_3,rest_no_review,rest_price_cat
1561,https://www.tripadvisor.dk/Restaurant_Review-g806262-d6966309-Reviews-Nyu_Sakura-Frederiksberg_Copenhagen_Zealand.html,Nyu Sakura,"H.C. Ørstedvej 68, Frederiksberg, København 1879 Danmark",3.5,Japansk,Sushi,Asiatisk,37,2.5
1562,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3440053-Reviews-Charlottenborg_Cafe-Copenhagen_Zealand.html,Charlottenborg Cafe,"Nyhavn 2, København Danmark",4.0,Café,Europæisk,Dansk,22,2.5
1563,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1014821-Reviews-Restaurant_Vita-Copenhagen_Zealand.html,Restaurant Vita,"Store Kongensgade 25, København Danmark",4.0,Europæisk,Skandinavisk,Dansk,554,2.5
1564,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11857582-Reviews-Cafe_Oslo_Plads-Copenhagen_Zealand.html,Cafe Oslo Plads,"Oslo Plads 1, København 2100 Danmark",4.0,,,,11,1.0
1565,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11815376-Reviews-Columbia_Cophagen-Copenhagen_Zealand.html,Columbia Cophagen,"Vesterbrogade 125, København 1620 Danmark",4.5,,,,8,2.5
1566,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14933837-Reviews-Dhaba_Reffen-Copenhagen_Zealand.html,Dhaba Reffen,"Reffen, København Danmark",4.0,Indisk],,,7,2.5
1567,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15244437-Reviews-Jagger-Copenhagen_Zealand.html,Jagger,"Nørrebrogade 114, København 2200 Danmark",4.5,Fastfood],,,6,2.5
1568,https://www.tripadvisor.dk/Restaurant_Review-g189541-d810023-Reviews-Pizzeria_Spigad_oro_Italiano_Due-Copenhagen_Zealand.html,Pizzeria Spigad'oro Italiano Due,"Kompagnistræde 27, København 1208 Danmark",3.5,Italiensk,Pizza],,31,1.0
1569,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6726665-Reviews-Voulez_Vous-Copenhagen_Zealand.html,Voulez Vous,"Larsbjørnsstræde 20, København 1454 Danmark",4.5,Fransk,Bar,Café,111,2.5
1570,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9845669-Reviews-Sushi_Best-Copenhagen_Zealand.html,Sushi Best,"Sønder Blvd. 43, København Danmark",3.5,Japansk,Sushi],,17,2.5
1571,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10678801-Reviews-La_Vita_Pizza_Ristorante-Copenhagen_Zealand.html,La Vita Pizza Ristorante,"Ryesgade 61, København 2100 Danmark",4.5,,,,6,
1572,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12568360-Reviews-Vandkunsten_Sandwich-Copenhagen_Zealand.html,Vandkunsten Sandwich,"Torvegade 29, København 1400 Danmark",4.5,Delikatesseforretning],,,6,2.5
1573,https://www.tripadvisor.dk/Restaurant_Review-g189541-d801170-Reviews-Cafe_Snork-Copenhagen_Zealand.html,Cafe Snork,"Dybbølsgade 70, København Danmark",4.5,Pub],,,8,0.0
1574,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1811433-Reviews-Kebabland_II-Copenhagen_Zealand.html,Kebabland II,"Amagerbrogade 50, København 2300 Danmark",4.5,Fastfood,Middelhavsområdet,Mellemøstlig,8,1.0
1575,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14109410-Reviews-Trattoria_L_Alba-Copenhagen_Zealand.html,Trattoria L’Alba,"Holbergsgade 17 Lige Ved Nyhavnsbroen, København 1057 Danmark",4.5,Italiensk,Vegetarvenlig,Veganske retter,214,2.5
1576,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9863742-Reviews-Wok_N_Roll-Copenhagen_Zealand.html,Wok'N'Roll,"Vandkunsten 6 Stuen til hojre, København 1467 Danmark",4.5,,,,7,2.5
1577,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17817690-Reviews-Restaurant_TOLV-Copenhagen_Zealand.html,Restaurant TOLV,"enghave plads 12, København 1670 Danmark",3.5,Europæisk,Dansk],,14,2.5
1578,https://www.tripadvisor.dk/Restaurant_Review-g189541-d20483515-Reviews-Rangoli_Indian_Restaurant-Copenhagen_Zealand.html,Rangoli Indian Restaurant,"Store Kongensgade 72, København 1264 Danmark",5.0,,,,4,2.5
1579,https://www.tripadvisor.dk/Restaurant_Review-g806262-d17353929-Reviews-Cafe_Botanika-Frederiksberg_Copenhagen_Zealand.html,Cafe Botanika,"Roskildevej 32 Inside the Copenhagen Zoo, Frederiksberg, København 2000 Danmark",4.0,International],,,10,2.5
1580,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1064779-Reviews-Floras_kaffebar-Copenhagen_Zealand.html,Floras kaffebar,"Blågårdsgade, København Danmark",4.0,Café],,,21,2.5
1581,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12631460-Reviews-Barril_Pasta_Wine_Bar-Copenhagen_Zealand.html,Barril,"Helgolandsgade 2, København 1653 Danmark",4.0,Vinstue],,,96,2.5
1582,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694936-Reviews-Bankerat-Copenhagen_Zealand.html,Bankeråt,"Ahlefeldtsgade 27-29, København 1359 Danmark",4.0,Bar,Café,Grill,133,2.5
1583,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13809843-Reviews-Kodbyens_Hoker-Copenhagen_Zealand.html,Kødbyens Høker,"Slagtehusgade 7A, København 1715 Danmark",4.5,Europæisk,Dansk],,5,1.0
1584,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6730997-Reviews-Restaurant_Sejlklubben_Frem-Copenhagen_Zealand.html,Restaurant Sejlklubben Frem,"Strandvaenget 65, København 2100 Danmark",3.5,Europæisk,Dansk],,30,2.5
1585,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14942468-Reviews-Cafe_Grabz-Copenhagen_Zealand.html,Cafe Grabz,"Kompagnistræde 14, København 1208 Danmark",4.0,,,,8,1.0
1586,https://www.tripadvisor.dk/Restaurant_Review-g806262-d8515491-Reviews-Petit_Pate-Frederiksberg_Copenhagen_Zealand.html,Petit Pate,"Godthaabsvej 10, Frederiksberg, København 2000 Danmark",4.0,,,,17,2.5
1587,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10320887-Reviews-Danhostel_Copenhagen_City-Copenhagen_Zealand.html,Danhostel Copenhagen City,"H.C. Andersens Boul 50, København 1553 Danmark",3.5,Café,Pub],,19,0.0
1588,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5213122-Reviews-District_Tonkin-Copenhagen_Zealand.html,District Tonkin,"Mikkel Bryggers Gade 2, København 1460 Danmark",4.5,Asiatisk,Vietnamesisk,Vegetarvenlig,196,1.0
1589,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1221321-Reviews-Den_Gyldne_Okse-Copenhagen_Zealand.html,Den gyldne Okse,"Dronninglundvej 10 Vanløse, København 2720 Danmark",3.5,Europæisk,Skandinavisk,Dansk,45,2.5
1590,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14802009-Reviews-The_South_Indian_Valby-Copenhagen_Zealand.html,The South Indian Valby,"Valby Torvegade 2 Valby, København 2500 Danmark",4.0,Indisk,Asiatisk],,9,2.5
1591,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17409133-Reviews-Amazonia_Cocktails_and_Kitchen-Copenhagen_Zealand.html,Amazonia Cocktails and Kitchen,"Blaagaardsgade 4D, København 2200 Danmark",5.0,Caribisk,Latinamerikansk,Spansk,4,2.5
1592,https://www.tripadvisor.dk/Restaurant_Review-g806262-d15424151-Reviews-Coffee_No24-Frederiksberg_Copenhagen_Zealand.html,Coffee No24,"Falkoner Allé 24, Frederiksberg, København 2000 Danmark",5.0,Café],,,4,2.5
1593,https://www.tripadvisor.dk/Restaurant_Review-g189541-d19272182-Reviews-Unicorns_and_Rainbows-Copenhagen_Zealand.html,Unicorns and Rainbows,"Studiestræde 16, København 1455 Danmark",4.5,Café,Japansk slikcafé],,6,2.5
1594,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12631460-Reviews-Barril_Pasta_Wine_Bar-Copenhagen_Zealand.html,Barril,"Helgolandsgade 2, København 1653 Danmark",4.0,Vinstue],,,96,2.5
1595,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17340057-Reviews-Cafe_Bjerget-Copenhagen_Zealand.html,Cafe Bjerget,"Bispebjerg Torv 8, København 2400 Danmark",4.0,,,,9,2.5
1596,https://www.tripadvisor.dk/Restaurant_Review-g806262-d13307636-Reviews-Burgerklubben-Frederiksberg_Copenhagen_Zealand.html,Burgerklubben,"Smallegade 8, Frederiksberg, København 2000 Danmark",3.5,Fastfood],,,11,2.5
1597,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7136198-Reviews-Top_Brewer-Copenhagen_Zealand.html,Top Brewer,"Gronnegade 4, 1107 Copenhagen K, København Danmark",4.0,,,,10,0.0
1598,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4510066-Reviews-Hansens_Flodeis_pa_Bryggen-Copenhagen_Zealand.html,Hansens Flødeis på Bryggen,"Islands brygge 18 Kajen, København 2300 Danmark",4.5,,,,6,2.5
1599,https://www.tripadvisor.dk/Restaurant_Review-g189541-d811901-Reviews-Thai_House_Take_Away-Copenhagen_Zealand.html,Thai House Take Away,"Amagerbrogade 144, København 2300 Danmark",4.0,Thai],,,9,2.5
1600,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2389863-Reviews-Restaurant_Radio-Copenhagen_Zealand.html,Restaurant Radio,"Julius Thomsens Gade 12, København Danmark",4.5,Europæisk,Skandinavisk,Dansk,881,4.0
1601,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12889614-Reviews-La_Boca-Copenhagen_Zealand.html,La Boca,"48C Matthæusgade, København 1620 Danmark",5.0,,,,5,0.0
1602,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8833787-Reviews-Sund_Sult-Copenhagen_Zealand.html,Sund Sult,"Elmegade 8, København 2200 Danmark",4.0,,,,10,0.0
1603,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17548111-Reviews-13z_Cafe_Studio-Copenhagen_Zealand.html,13z Cafe & Studio,"Strandlodsvej 13-z, København 2300 Danmark",5.0,Café],,,4,2.5
1604,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14098044-Reviews-Karma_Sushi_Trianglen-Copenhagen_Zealand.html,Karma Sushi - Trianglen,"Trianglen 4, København 2100 Danmark",3.5,Japansk,Fisk og skaldyr,Sushi,35,4.0
1605,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17598683-Reviews-Rumbles-Copenhagen_Zealand.html,Rumbles,"Borgbjergsvej 1, København 2450 Danmark",4.0,,,,8,0.0
1606,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3809403-Reviews-RetroGusto-Copenhagen_Zealand.html,RetroGusto,"Vesterbrogade 31, 1620 Kbh-V Vesterbrogade 31,, København 1620 Danmark",4.5,Italiensk,Middelhavsområdet,Europæisk,618,2.5
1607,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8531701-Reviews-Brasserie_du_Nord-Copenhagen_Zealand.html,Brasserie du Nord,"Kongens Nytorv 13 Magasin, København 1095 Danmark",3.5,Europæisk,Dansk],,24,2.5
1608,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8778022-Reviews-Cantinos-Copenhagen_Zealand.html,Cantinos,"Tagensvej 204, København 2400 Danmark",4.5,,,,6,0.0
1609,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10830074-Reviews-Lauras_Bakery_Vaernedamsvej-Copenhagen_Zealand.html,Lauras Bakery Vaernedamsvej,"Vaernedamsvej 4 I Garden, København 1619 Danmark",3.5,,,,18,2.5
1610,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6882577-Reviews-Restaurant_Panorama-Copenhagen_Zealand.html,Restaurant Panorama,"Kalvebod Brygge 59, København 1560 Danmark",3.5,Italiensk],,,24,2.5
1611,https://www.tripadvisor.dk/Restaurant_Review-g806262-d16742172-Reviews-Sushi_Stop-Frederiksberg_Copenhagen_Zealand.html,Sushi Stop,"Vesterbrogade 187, Frederiksberg, København 1800 Danmark",5.0,Kinesisk,Japansk,Sushi,4,1.0
1612,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1014821-Reviews-Restaurant_Vita-Copenhagen_Zealand.html,Restaurant Vita,"Store Kongensgade 25, København Danmark",4.0,Europæisk,Skandinavisk,Dansk,554,2.5
1613,https://www.tripadvisor.dk/Restaurant_Review-g189541-d804134-Reviews-Sakaki_Sushi-Copenhagen_Zealand.html,Sakaki Sushi,"Amagerbrogade 86, København 2300 Danmark",3.5,Japansk,Fisk og skaldyr,Sushi,23,1.0
1614,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8861717-Reviews-Bulko-Copenhagen_Zealand.html,Bulko,"Ny Carlsberg Vej 38, St. Tv, København 1760 Danmark",3.5,Asiatisk,Koreansk],,14,1.0
1615,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17709162-Reviews-Mint_By_India_Royale-Copenhagen_Zealand.html,Mint By India Royale,"Vesterbrogade 39, København 1620 Danmark",4.0,Indisk,Vegetarvenlig,Veganske retter,45,2.5
1616,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8373147-Reviews-Kolsters-Copenhagen_Zealand.html,Kolsters,"Rantzausgade 56, København 2200 Danmark",4.5,Bar,Pub],,9,2.5
1617,https://www.tripadvisor.dk/Restaurant_Review-g189541-d16869614-Reviews-Plads_N-Copenhagen_Zealand.html,Plads’N,"Blaagaardsgade 27, København 2200 Danmark",4.0,Italiensk,Bar,Pizza,13,2.5
1618,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17823246-Reviews-A_terre-Copenhagen_Zealand.html,à terre,"Tordenskjoldsgade 11, København 1055 Danmark",4.5,Fransk,Fisk og skaldyr,Europæisk,18,4.0
1619,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6726665-Reviews-Voulez_Vous-Copenhagen_Zealand.html,Voulez Vous,"Larsbjørnsstræde 20, København 1454 Danmark",4.5,Fransk,Bar,Café,111,2.5
1620,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14961605-Reviews-Grand_Teatret-Copenhagen_Zealand.html,Grand Teatret,"Mikkel Bryggers Gade 8, København 1460 Danmark",5.0,Café,Pub],,4,0.0
1621,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11698674-Reviews-Alanya_Kebab-Copenhagen_Zealand.html,Alanya Kebab,"Tagensvej 73, København 2200 Danmark",4.0,Italiensk,Europæisk,Tyrkisk,9,1.0
1622,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12076425-Reviews-Jasmin_Rice-Copenhagen_Zealand.html,Jasmin Rice,"Amagerbrogade 204B, København 2300 Danmark",3.5,Thai],,,29,1.0
1623,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14997355-Reviews-Sushi_Station-Copenhagen_Zealand.html,Sushi Station,"Grøndals Parkvej 81 pa Flintholm Station, København 2720 Danmark",4.0,Japansk,Sushi],,9,2.5
1624,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12899531-Reviews-Formaggio_Pizza-Copenhagen_Zealand.html,Formaggio Pizza,"Hammelstrupvej 4-6, København 2450 Danmark",5.0,,,,4,
1625,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1547020-Reviews-Magasasa_Classic-Copenhagen_Zealand.html,Magasasa Classic,"Istedgade 4, København 1650 Danmark",3.5,Kinesisk,Asiatisk,Szechuan,238,2.5
1626,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6580095-Reviews-Kaffebaren-Copenhagen_Zealand.html,Kaffebaren,"Istedgade 40, København 1650 Danmark",4.0,,,,9,
1627,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12457922-Reviews-KaffeBroen-Copenhagen_Zealand.html,KaffeBroen,"Nørrebrogade 161, København 2200 Danmark",5.0,,,,5,0.0
1628,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1097866-Reviews-Tino_s_Pizza-Copenhagen_Zealand.html,Tino's Pizza,"Christianshavn, København Danmark",4.0,,,,12,
1629,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1139509-Reviews-Restaurant_China_Garden-Copenhagen_Zealand.html,Restaurant China Garden,"Soeborg Hovedgade 74c, København 2860 Danmark",4.0,Kinesisk],,,12,2.5
1630,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10284879-Reviews-Scamorza-Copenhagen_Zealand.html,Scamorza,"Østerbrogade 93, København 2100 Danmark",4.5,,,,6,0.0
1631,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12172094-Reviews-Hungry_Dane-Copenhagen_Zealand.html,Hungry Dane,"Gammel Torv 8 (Odense & Amsterdam), København 1457 Danmark",4.0,En hurtig bid mad,Amerikansk,Fastfood,157,1.0
1632,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10051746-Reviews-Noerreport_Bodega-Copenhagen_Zealand.html,Nørreport Bodega,"Nørre Voldgade 70, København 1358 Danmark",4.5,,,,6,
1633,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7381084-Reviews-Como_Trattoria-Copenhagen_Zealand.html,Como Trattoria,"Skindergade 22, København 1159 Danmark",3.5,Italiensk],,,32,2.5
1634,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17487499-Reviews-Grabrodre_Kro-Copenhagen_Zealand.html,Grabrodre Kro,"Grabrodre Torv 15, København 1154 Danmark",4.0,,,,7,2.5
1635,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12935892-Reviews-Kaffekilden-Copenhagen_Zealand.html,Kaffekilden,"Tagensvej 41, København 2200 Danmark",4.5,Fransk,Amerikansk,Europæisk,5,2.5
1636,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9781744-Reviews-The_Handsome_Sandwich_Coffee-Copenhagen_Zealand.html,The Handsome - Sandwich & Coffee,"Lille Strandstræde 12, København 1254 Danmark",5.0,,,,6,
1637,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12454509-Reviews-Garden_Restaurant_Wine_bar-Copenhagen_Zealand.html,Garden Restaurant & Vinbar,"Gothersgade 87 Kælder, København 1123 Danmark",4.5,Europæisk,Skandinavisk,Dansk,189,2.5
1638,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1180647-Reviews-Traktorstedet_Rosenborg_Slot-Copenhagen_Zealand.html,Traktorstedet Rosenborg Slot,"Oester Voldgade 4 A, København 1350 Danmark",3.5,Café,International,Europæisk,21,2.5
1639,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4608227-Reviews-Dupong-Copenhagen_Zealand.html,Dupong,"Griffenfeldsgade 52, København 2200 Danmark",4.0,Pub],,,16,0.0
1640,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3559778-Reviews-Da_Misto-Copenhagen_Zealand.html,Da Misto,"Leifsgade 2, København 2300 Danmark",4.0,,,,10,0.0
1641,https://www.tripadvisor.dk/Restaurant_Review-g806262-d12963291-Reviews-Cafe_Delight_Lunch_Cafe-Frederiksberg_Copenhagen_Zealand.html,Cafe Delight - Frokost Cafe,"112 Borups Allé, Frederiksberg, København 2000 Danmark",5.0,Café,Spisested,Vinstue,4,2.5
1642,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4243446-Reviews-Tvermoesgaard_Restaurant_and_Bar-Copenhagen_Zealand.html,Tvermoesgaard Restaurant and Bar,"Rosengården 12, København 1174 Danmark",4.5,Dansk],,,9,0.0
1643,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5213122-Reviews-District_Tonkin-Copenhagen_Zealand.html,District Tonkin,"Mikkel Bryggers Gade 2, København 1460 Danmark",4.5,Asiatisk,Vietnamesisk,Vegetarvenlig,196,1.0
1644,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13415904-Reviews-Coffeesound-Copenhagen_Zealand.html,Coffeesound,"Frederikssundsvej 163, København 2700 Danmark",5.0,,,,4,0.0
1645,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11925181-Reviews-Rio_Temakeria-Copenhagen_Zealand.html,Rio Temakeria,"Østergade 52 Illum rooftop, København 1001 Danmark",4.5,Japansk,Brasiliansk,Fisk og skaldyr,13,2.5
1646,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15194047-Reviews-Dhaba_Indian_street_food-Copenhagen_Zealand.html,Dhaba Indian street food,"Refshalevej 167 Reffen, København 1432 Danmark",4.5,Indisk],,,6,2.5
1647,https://www.tripadvisor.dk/Restaurant_Review-g189541-d19732371-Reviews-Cafe_Vivaldi_Bremerholm-Copenhagen_Zealand.html,Café Vivaldi,"Bremerholm 1, København 1069 Danmark",3.5,Café,Europæisk,Dansk,17,2.5
1648,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6627759-Reviews-Cafe_Castro-Copenhagen_Zealand.html,Cafe Castro,"Noerrebrogade 209, København 2200 Danmark",3.5,Bar,Europæisk,Pub,50,2.5
1649,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3809403-Reviews-RetroGusto-Copenhagen_Zealand.html,RetroGusto,"Vesterbrogade 31, 1620 Kbh-V Vesterbrogade 31,, København 1620 Danmark",4.5,Italiensk,Middelhavsområdet,Europæisk,618,2.5
1650,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12511619-Reviews-Pizzeria_Kanalen-Copenhagen_Zealand.html,Pizzeria Kanalen,"Dronningensgade 46, København 1420 Danmark",4.0,Italiensk,Pizza],,16,1.0
1651,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17729107-Reviews-Blomst-Copenhagen_Zealand.html,Blomst,"Amagertorv 6, København 1160 Danmark",3.5,Fransk,International,Europæisk,17,2.5
1652,https://www.tripadvisor.dk/Restaurant_Review-g189541-d804853-Reviews-Restaurant_Rio_Bravo-Copenhagen_Zealand.html,Restaurant Rio Bravo,"Vester Voldgade 86, København 1552 Danmark",3.0,Europæisk,Skandinavisk,Dansk,473,2.5
1653,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13372229-Reviews-Nimb_Vinotek-Copenhagen_Zealand.html,Nimb Vinotek,"Bernstorffsgade 5, København 1577 Danmark",4.5,,,,5,0.0
1654,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2481509-Reviews-Chopstix-Copenhagen_Zealand.html,Chopstix,"Krystalgade 9, København 1172 Danmark",3.5,Kinesisk,Asiatisk],,27,1.0
1655,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17823246-Reviews-A_terre-Copenhagen_Zealand.html,à terre,"Tordenskjoldsgade 11, København 1055 Danmark",4.5,Fransk,Fisk og skaldyr,Europæisk,18,4.0
1656,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17317272-Reviews-Pico_Pizza-Copenhagen_Zealand.html,Pico Pizza,"Skyttegade 3, København 2200 Danmark",5.0,Pizza],,,38,1.0
1657,https://www.tripadvisor.dk/Restaurant_Review-g806262-d13819374-Reviews-MyPoke-Frederiksberg_Copenhagen_Zealand.html,MyPoké,"Gammel Kongevej 173, Frederiksberg, København 1850 Danmark",3.5,Japansk,Hawaiiansk],,16,2.5
1658,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2436782-Reviews-Letz_Sushi_Vesterbro-Copenhagen_Zealand.html,LETZ SUSHI VESTERBRO,"Vaernedamsvej 8, København 1619 Danmark",4.0,Japansk,Fisk og skaldyr,Sushi,22,2.5
1659,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7193182-Reviews-Sultan_shawarma-Copenhagen_Zealand.html,Sultan shawarma,"Noerrebrogade 68, København 2200 Danmark",5.0,Middelhavsområdet,Mellemøstlig],,5,0.0
1660,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4132511-Reviews-Nikko_Sushi-Copenhagen_Zealand.html,Nikko Sushi,"Amagerbrogade 28, København Danmark",4.0,Sushi],,,13,0.0
1661,https://www.tripadvisor.dk/Restaurant_Review-g189541-d19762662-Reviews-Restaurant_Safari-Copenhagen_Zealand.html,Restaurant Safari,"Baggesensgade 9, København 2200 Danmark",4.5,Dansk],,,4,0.0
1662,https://www.tripadvisor.dk/Restaurant_Review-g189541-d814185-Reviews-Peder_Oxe-Copenhagen_Zealand.html,Peder Oxe,"Graabroedretorv 11, København 1154 Danmark",4.0,Europæisk,Moderne,Skandinavisk,1292,2.5
1663,https://www.tripadvisor.dk/Restaurant_Review-g806262-d20994804-Reviews-Frokostrestauranten_1971-Frederiksberg_Copenhagen_Zealand.html,Frokostrestauranten 1971,"H.C. Ørsteds Vej 28A, Frederiksberg, København 1879 Danmark",5.0,,,,3,
1664,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2148736-Reviews-Viften-Copenhagen_Zealand.html,Viften,"Inside Tivoli Gardens, København Danmark",3.5,Europæisk,Skandinavisk,Dansk,40,1.0
1665,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10815210-Reviews-Nyhavnscafeen-Copenhagen_Zealand.html,Nyhavnscafeen,"Nyhavn 33, København 1051 Danmark",3.5,Bar,Pub,Skandinavisk,46,2.5
1666,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12945733-Reviews-Ostergro-Copenhagen_Zealand.html,Østergro,"Æbeløgade 4, København 2100 Danmark",4.5,Europæisk,Spisested,Dansk,7,2.5
1667,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12883688-Reviews-Le_Coin-Copenhagen_Zealand.html,Le Coin,"Vingårdstræde 17, København Danmark",3.5,Europæisk,Skandinavisk,Dansk,17,0.0
1668,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14168376-Reviews-Restaurant_Salon-Copenhagen_Zealand.html,Restaurant Salon,"Bredgade 63, København 1260 Danmark",4.5,Fransk,Europæisk],,38,4.0
1669,https://www.tripadvisor.dk/Restaurant_Review-g189541-d18454402-Reviews-Deco_Bar-Copenhagen_Zealand.html,Deco Bar,"Kongens Nytorv, København 1050 Danmark",5.0,Pub],,,3,0.0
1670,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10337583-Reviews-Restaurant_IDA-Copenhagen_Zealand.html,Restaurant IDA,"Kalvebod Brygge 31-33, København Danmark",4.5,Dansk],,,5,0.0
1671,https://www.tripadvisor.dk/Restaurant_Review-g189541-d805811-Reviews-Kaffesalonen-Copenhagen_Zealand.html,Kaffesalonen,"Peblinge Dossering 6, København Danmark",3.0,Bar,Café],,89,2.5
1672,https://www.tripadvisor.dk/Restaurant_Review-g189541-d18940575-Reviews-Vesterbro_Chinese_Food-Copenhagen_Zealand.html,Vesterbro Chinese Food,"Viktoriagade 11, København 1655 Danmark",4.5,Kinesisk,Moderne],,5,2.5
1673,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8711483-Reviews-Cafe_1620-Copenhagen_Zealand.html,Cafe 1620,"Vesterbrogade 58, København Danmark",5.0,,,,5,
1674,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12454509-Reviews-Garden_Restaurant_Wine_bar-Copenhagen_Zealand.html,Garden Restaurant & Vinbar,"Gothersgade 87 Kælder, København 1123 Danmark",4.5,Europæisk,Skandinavisk,Dansk,189,2.5
1675,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9697107-Reviews-Altanen-Copenhagen_Zealand.html,Altanen,"Gammel Kongevej 19, København 1610 Danmark",4.5,Europæisk,Skandinavisk],,6,0.0
1676,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12726916-Reviews-Schwein_und_Bier-Copenhagen_Zealand.html,Schwein und Bier,"Westmarket, København Danmark",4.5,,,,7,0.0
1677,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1638613-Reviews-Sankt_Nikolai-Copenhagen_Zealand.html,Sankt Nikolai,"18 Nikolajgade St, København Danmark",4.5,Europæisk,Dansk],,9,1.0
